batch_id,timestamp,source,category,sku,brand,title,price_pen,price_orig_pen,price_usd,price_date,discount_pct,price_currency,rating,reviews,retailer,url
prod_20260723_01,2026-07-23T15:42:12.587402+00:00,ripley_pe,laptops,20001420049,LENOVO,LAPTOP LENOVO V15 G4 RYZEN 3 7320U  RAM 8GB SSD 512GB   15.6' FHD  COLOR GRIS,1839.0,2490.0,540.71,2026-07-23,26,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-v15-g4-ryzen-3-7320u-ram-8gb-ssd-512gb-156-fhd-color-gris-pmp20001420049
prod_20260723_01,2026-07-23T15:42:12.587402+00:00,ripley_pe,laptops,2004370558619,ACER,LAPTOP ACER ASPIRE LITE AL16-54P-580M INTEL CORE I5 8GB RAM 512GB SSD 16”,1949.0,2799.0,573.05,2026-07-23,30,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-acer-aspire-lite-al16-54p-580m-intel-core-i5-8gb-ram-512gb-ssd-16-2004370558619p
prod_20260723_01,2026-07-23T15:42:12.588394+00:00,ripley_pe,laptops,2004372741750,ASUS,LAPTOP ASUS TUF GAMING A15 FA506NCQ-HN012W AMD RYZEN 7 170 8GB RAM 512GB SSD RTX 3050 15.6”,3299.0,4299.0,969.98,2026-07-23,23,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-asus-tuf-gaming-a15-fa506ncq-hn012w-amd-ryzen-7-170-8gb-ram-512gb-ssd-rtx-3050-156-2004372741750p
prod_20260723_01,2026-07-23T15:42:12.589403+00:00,ripley_pe,laptops,2004368918166,ASUS,"LAPTOP ASUS VIVOBOOK 15 X1504VA-BQ4454W INTEL CORE 5 120U 8GB 512SSD 15.6"" FHD + MOCHILA + MOUSE",2199.0,2699.0,646.56,2026-07-23,19,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-asus-vivobook-15-x1504va-bq4454w-intel-core-5-120u-8gb-512ssd-156-fhd-mochila-mouse-2004368918166p
prod_20260723_01,2026-07-23T15:42:12.590395+00:00,ripley_pe,laptops,2004368462249,HP,LAPTOP HP AI 15-FD2353LA INTEL CORE ULTRA 5 24GB RAM 512GB SSD 15.6”,2799.0,3499.0,822.97,2026-07-23,20,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-hp-ai-15-fd2353la-intel-core-ultra-5-24gb-ram-512gb-ssd-156-2004368462249p
prod_20260723_01,2026-07-23T15:42:12.591391+00:00,ripley_pe,laptops,20001347443,ASUS,LAPTOP ASUS VIVOBOOK 16 C7 16GB 1TB RTX 5070 8GB 16'',5399.0,7198.67,1587.43,2026-07-23,25,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-asus-vivobook-16-c7-16gb-1tb-rtx-5070-8gb-16-pmp20001347443
prod_20260723_01,2026-07-23T15:42:12.591391+00:00,ripley_pe,laptops,2004370537164,ACER,"LAPTOP ACER ASPIRE GO 15 INTEL CORE I5 16GB RAM 512GB 15.6""",2249.0,3159.0,661.26,2026-07-23,29,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-acer-aspire-go-15-intel-core-i5-16gb-ram-512gb-156-2004370537164p
prod_20260723_01,2026-07-23T15:42:12.592804+00:00,ripley_pe,laptops,2004372486873,ACER,LAPTOP ACER NITRO 5 AN515-58-77GL INTEL CORE I7 16GB RAM 512GB SSD RTX 3050 15.6”,5599.0,5799.0,1646.23,2026-07-23,3,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-acer-nitro-5-an515-58-77gl-intel-core-i7-16gb-ram-512gb-ssd-rtx-3050-156-2004372486873p
prod_20260723_01,2026-07-23T15:42:12.592804+00:00,ripley_pe,laptops,20001351152,APPLE,MACBOOK NEO 13' (2026) CHIP A18 PRO 8GB RAM 256GB SSD | CITRUS - TECLADO INGLÉS,2959.0,4299.0,870.01,2026-07-23,31,PEN,,,Ripley PE,https://simple.ripley.com.pe/macbook-neo-13-2026-chip-a18-pro-8gb-ram-256gb-ssd-citrus-teclado-ingles-pmp20001351152
prod_20260723_01,2026-07-23T15:42:12.593864+00:00,ripley_pe,laptops,2004373250145,LENOVO,"LAPTOP LENOVO IDEAPAD SLIM 3I INTEL CORE I5-13420H 16 GB  512GBSSD 15.3""",2599.0,3699.0,764.16,2026-07-23,30,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3i-intel-core-i5-13420h-16-gb-512gbssd-153-2004373250145p
prod_20260723_01,2026-07-23T15:42:12.594864+00:00,ripley_pe,laptops,2004369597704,ASUS,"LAPTOP ASUS VIVOBOOK 15 X1504VA-BQ4587W INTEL CORE 7 150U 16GB 512SSD 15.6"" FHD",2599.0,3499.0,764.16,2026-07-23,26,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-asus-vivobook-15-x1504va-bq4587w-intel-core-7-150u-16gb-512ssd-156-fhd-2004369597704p
prod_20260723_01,2026-07-23T15:42:12.595219+00:00,ripley_pe,laptops,2004333916692,LENOVO,"LAPTOP LENOVO LOQ INTEL CORE I5-12450HX 8GB RAM 512 GB SSD RTX 3050 6GB 15.6"" FHD 144 Hz",3199.0,3499.0,940.58,2026-07-23,9,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-loq-intel-core-i5-12450hx-8gb-ram-512-gb-ssd-rtx-3050-6gb-156-fhd-144-hz-2004333916692p
prod_20260723_01,2026-07-23T15:42:12.596308+00:00,ripley_pe,laptops,2004361284954,ACER,LAPTOP ACER ASPIRE LITE Intel® Core™ i7 16GB RAM 512GB SSD 15.6”,2699.0,3299.0,793.57,2026-07-23,18,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-acer-aspire-lite-intel-core-i7-16gb-ram-512gb-ssd-156-2004361284954p
prod_20260723_01,2026-07-23T15:42:12.596308+00:00,ripley_pe,laptops,20001549044,ACER,LAPTOP ACER ASPIRE GO 15 15.6' RYZEN 7 7730U 16GB RAM 512GB SSD TECLADO INGLÉS | SILVER,2199.0,3099.0,646.56,2026-07-23,29,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-acer-aspire-go-15-156-ryzen-7-7730u-16gb-ram-512gb-ssd-teclado-ingles-silver-pmp20001549044
prod_20260723_01,2026-07-23T15:42:12.598282+00:00,ripley_pe,laptops,2004373154849,HP,LAPTOP HP GAMING VICTUS 15-FA2009LA INTEL CORE I5 8GB RAM 512GB SSD 15.6” RTX 3050,3099.0,4999.0,911.18,2026-07-23,38,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-hp-gaming-victus-15-fa2009la-intel-core-i5-8gb-ram-512gb-ssd-156-rtx-3050-2004373154849p
prod_20260723_01,2026-07-23T15:42:12.598282+00:00,ripley_pe,laptops,20001530892,LENOVO,LAPTOP LENOVO IDEAPAD SLIM3 15AMN8 AMD RYZEN 5 7520U 16GB RAM 512GB SSD 15.6 FHD FREEDOS + MALETIN,2099.0,2639.0,617.15,2026-07-23,20,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim3-15amn8-amd-ryzen-5-7520u-16gb-ram-512gb-ssd-156-fhd-freedos-maletin-pmp20001530892
prod_20260723_01,2026-07-23T15:42:12.599289+00:00,ripley_pe,laptops,2004372741552,ASUS,LAPTOP ASUS VIVOBOOK X1607CA-MB110W INTEL CORE ULTRA 5 16GB RAM 512GB SSD 16”,2899.0,3099.0,852.37,2026-07-23,6,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-asus-vivobook-x1607ca-mb110w-intel-core-ultra-5-16gb-ram-512gb-ssd-16-2004372741552p
prod_20260723_01,2026-07-23T15:42:12.599289+00:00,ripley_pe,laptops,2004361284978,ACER,LAPTOP ACER ASPIRE LITE AMD Ryzen™ 7 16GB RAM 512GB SSD 15.6”,2499.0,3499.0,734.76,2026-07-23,29,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-acer-aspire-lite-amd-ryzen-7-16gb-ram-512gb-ssd-156-2004361284978p
prod_20260723_01,2026-07-23T15:42:12.600284+00:00,ripley_pe,laptops,2004373154856,HP,LAPTOP HP GAMING VICTUS 15-FA2018LA INTEL CORE I5 8GB RAM 512GB SSD 15.6” RTX 4050,3699.0,5299.0,1087.59,2026-07-23,30,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-hp-gaming-victus-15-fa2018la-intel-core-i5-8gb-ram-512gb-ssd-156-rtx-4050-2004373154856p
prod_20260723_01,2026-07-23T15:42:12.601281+00:00,ripley_pe,laptops,20001537984,LENOVO,LAPTOP LENOVO V15 GEN 4 83CR003UUS 15.6' AMD RYZEN 7 7730U 1TB SSD 16GB RAM AMD RADEON GRAPHICS WINDOWS 11 BLACK,3249.0,3899.0,955.28,2026-07-23,17,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-v15-gen-4-83cr003uus-156-amd-ryzen-7-7730u-1tb-ssd-16gb-ram-amd-radeon-graphics-windows-11-black-pmp20001537984
prod_20260723_01,2026-07-23T15:42:12.601281+00:00,ripley_pe,laptops,2004373154863,HP,LAPTOP HP 15-FC0287LA AMD RYZEN 7 8GB RAM 512GB SSD 15.6”,2599.0,3699.0,764.16,2026-07-23,30,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-hp-15-fc0287la-amd-ryzen-7-8gb-ram-512gb-ssd-156-2004373154863p
prod_20260723_01,2026-07-23T15:42:12.602280+00:00,ripley_pe,laptops,2004368462256,HP,LAPTOP HP AI 15-FD2381LA INTEL CORE ULTRA 7 24GB RAM 1TB SSD 15.6”,3899.0,4299.0,1146.39,2026-07-23,9,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-hp-ai-15-fd2381la-intel-core-ultra-7-24gb-ram-1tb-ssd-156-2004368462256p
prod_20260723_01,2026-07-23T15:42:12.603295+00:00,ripley_pe,laptops,2004372989565,LENOVO,"LAPTOP LENOVO IDEAPAD SLIM 3I INTEL CORE I7-13620H 16 GB  512GBSSD 15.3""",2999.0,4099.0,881.77,2026-07-23,27,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3i-intel-core-i7-13620h-16-gb-512gbssd-153-2004372989565p
prod_20260723_01,2026-07-23T15:42:12.603295+00:00,ripley_pe,laptops,2004372841610,ASUS,LAPTOP ASUS GAMER V16 V3607VH-TK132W INTEL CORE 7 16GB RAM 512GB SSD RTX 5050 16”,4599.0,6699.0,1352.21,2026-07-23,31,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-asus-gamer-v16-v3607vh-tk132w-intel-core-7-16gb-ram-512gb-ssd-rtx-5050-16-2004372841610p
prod_20260723_01,2026-07-23T15:42:12.606220+00:00,ripley_pe,laptops,2004360546503,LENOVO,LAPTOP IA LENOVO LEGION 5i INTEL CORE i7-13650HX 16GB RAM 1TB SSD RTX 5060 8GB 15.3” WUXGA 165 HZ,5799.0,6299.0,1705.04,2026-07-23,8,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-ia-lenovo-legion-5i-intel-core-i7-13650hx-16gb-ram-1tb-ssd-rtx-5060-8gb-153-wuxga-165-hz-2004360546503p
prod_20260723_01,2026-07-23T15:42:12.610217+00:00,ripley_pe,laptops,2004372866132,LENOVO,"LAPTOP LENOVO OLED IDEAPAD SLIM 3 AMD RYZEN 7 7735HS 16 GB 512GB SSD 14""",2699.0,2999.0,793.57,2026-07-23,10,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-oled-ideapad-slim-3-amd-ryzen-7-7735hs-16-gb-512gb-ssd-14-2004372866132p
prod_20260723_01,2026-07-23T15:42:12.614217+00:00,ripley_pe,laptops,2004372221979,LENOVO,LAPTOP LENOVO LEGION 5I INTEL CORE I7 16GB 1TB SSD  RTX5060,6299.0,6499.0,1852.05,2026-07-23,3,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-legion-5i-intel-core-i7-16gb-1tb-ssd-rtx5060-2004372221979p
prod_20260723_01,2026-07-23T15:42:12.621987+00:00,ripley_pe,laptops,2004365819190,HP,LAPTOP HP OMNIBOOK 5 FLIP 2 IN 1 14-FP0070LA INTEL CORE I7 16GB RAM 512GB SSD TOUCH 14” 2K IPS,3599.0,,1058.19,2026-07-23,,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-hp-omnibook-5-flip-2-in-1-14-fp0070la-intel-core-i7-16gb-ram-512gb-ssd-touch-14-2k-ips-2004365819190p
prod_20260723_01,2026-07-23T15:42:12.625976+00:00,ripley_pe,laptops,2004371080775,LENOVO,"LAPTOP LENOVO IDEAPAD SLIM 3I INTEL CORE I5 8GB RAM 512 GB SSD 15.3"" WUXGA",2199.0,2409.0,646.56,2026-07-23,9,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3i-intel-core-i5-8gb-ram-512-gb-ssd-153-wuxga-2004371080775p
prod_20260723_01,2026-07-23T15:42:12.629975+00:00,ripley_pe,laptops,2004366746594,LENOVO,LAPTOP LENOVO LOQ INTEL CORE I7 16GB RAM 512GB SSD 15.6” RTX 5050,5099.0,5499.0,1499.22,2026-07-23,7,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-loq-intel-core-i7-16gb-ram-512gb-ssd-156-rtx-5050-2004366746594p
prod_20260723_01,2026-07-23T15:42:12.633975+00:00,ripley_pe,laptops,20001398668,LENOVO,LAPTOP LENOVO IDEAPAD 15.6' CELERON 4GB 128GB | ABYSS BLUE,1099.0,1599.0,323.13,2026-07-23,31,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-ideapad-156-celeron-4gb-128gb-abyss-blue-pmp20001398668
prod_20260723_01,2026-07-23T15:42:12.643046+00:00,ripley_pe,laptops,20001280405,HP,LAPTOP REACONDICIONADA HP 640 G8 CORE I5 11VA 8GB RAM 256GB SSD,1245.9,1720.0,366.32,2026-07-23,28,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-reacondicionada-hp-640-g8-core-i5-11va-8gb-ram-256gb-ssd-pmp20001280405
prod_20260723_01,2026-07-23T15:42:12.647923+00:00,ripley_pe,laptops,2004330098711,ACER,"LAPTOP ACER ANV15-51-526M INTEL CORE I5 13420H 16GB RAM 512GB SSD RTX 3050 15.6""",3549.0,3899.0,1043.49,2026-07-23,9,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-acer-anv15-51-526m-intel-core-i5-13420h-16gb-ram-512gb-ssd-rtx-3050-156-2004330098711p
prod_20260723_01,2026-07-23T15:42:12.651871+00:00,ripley_pe,laptops,20001425267,HP,LAPTOP REACONDICIONADA HP 440 G8 CORE I5 11VA 16GB RAM 512GB SSD PLATEADA,1900.0,,558.64,2026-07-23,,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-reacondicionada-hp-440-g8-core-i5-11va-16gb-ram-512gb-ssd-plateada-pmp20001425267
prod_20260723_01,2026-07-23T15:42:12.655926+00:00,ripley_pe,laptops,2004372874557,LENOVO,"LAPTOP LENOVO IDEAPAD SLIM 5I INTEL CORE ULTRA 9 185H 32 GB  512GBSSD 14""",3945.0,3948.98,1159.92,2026-07-23,,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-5i-intel-core-ultra-9-185h-32-gb-512gbssd-14-2004372874557p
prod_20260723_01,2026-07-23T15:42:12.657920+00:00,ripley_pe,laptops,2004373811438,LENOVO,"LAPTOP LENOVO IDEAPAD SLIM 3I INTEL CORE I5-13420H 16 GB  512GBSSD 15.3""",2599.0,3099.0,764.16,2026-07-23,16,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3i-intel-core-i5-13420h-16-gb-512gbssd-153-2004373811438p
prod_20260723_01,2026-07-23T15:42:12.660595+00:00,ripley_pe,laptops,2004372912624,LENOVO,"LAPTOP LENOVO LOQ ESSENTIAL AMD RYZEN 7 7435HS 16 GB 512GBSSD 15.6"" RTX 3050",3599.0,3998.98,1058.19,2026-07-23,10,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-loq-essential-amd-ryzen-7-7435hs-16-gb-512gbssd-156-rtx-3050-2004372912624p
prod_20260723_01,2026-07-23T15:42:12.662586+00:00,ripley_pe,laptops,20001351148,APPLE,MACBOOK NEO 13' (2026) CHIP A18 PRO 8GB RAM 512GB SSD | CITRUS - TECLADO INGLÉS,3399.0,4929.0,999.38,2026-07-23,33,PEN,,,Ripley PE,https://simple.ripley.com.pe/macbook-neo-13-2026-chip-a18-pro-8gb-ram-512gb-ssd-citrus-teclado-ingles-pmp20001351148
prod_20260723_01,2026-07-23T15:42:12.663593+00:00,ripley_pe,laptops,20001446335,ASUS,ASUS TUF GAMING A16 R9 16GB 1TB SSD RTX 5060 8GB W11,5999.0,7998.67,1763.84,2026-07-23,25,PEN,,,Ripley PE,https://simple.ripley.com.pe/asus-tuf-gaming-a16-r9-16gb-1tb-ssd-rtx-5060-8gb-w11-pmp20001446335
prod_20260723_01,2026-07-23T15:42:12.664581+00:00,ripley_pe,laptops,2004373144864,HP,LAPTOP HP 15-FD0333LA INTEL CORE I3 8GB RAM 512GB SSD TOUCH 15.6”,1949.0,2499.0,573.05,2026-07-23,22,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-hp-15-fd0333la-intel-core-i3-8gb-ram-512gb-ssd-touch-156-2004373144864p
prod_20260723_01,2026-07-23T15:42:12.665574+00:00,ripley_pe,laptops,2004372841658,ASUS,LAPTOP ASUS ZENBOOK 14 OLED TOUCH UX3405CA-SU1442W INTEL CORE ULTRA 9 16GB RAM 1TB SSD 14”,5599.0,7099.0,1646.23,2026-07-23,21,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-asus-zenbook-14-oled-touch-ux3405ca-su1442w-intel-core-ultra-9-16gb-ram-1tb-ssd-14-2004372841658p
prod_20260723_01,2026-07-23T15:42:12.666534+00:00,ripley_pe,laptops,2004372751377,ASUS,LAPTOP ASUS VIVOBOOK X1605VAPBF-MB234W INTEL CORE 9 8GB RAM 512GB SSD 16”,3499.0,4099.0,1028.78,2026-07-23,15,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-asus-vivobook-x1605vapbf-mb234w-intel-core-9-8gb-ram-512gb-ssd-16-2004372751377p
prod_20260723_01,2026-07-23T15:42:12.667577+00:00,ripley_pe,laptops,2004372742108,ASUS,LAPTOP ASUS ROG G614PM-RV221W AMD RYZEN 9 16GB RAM 512GB SSD 16”,7499.0,9299.0,2204.87,2026-07-23,19,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-asus-rog-g614pm-rv221w-amd-ryzen-9-16gb-ram-512gb-ssd-16-2004372742108p
prod_20260723_01,2026-07-23T15:42:12.668845+00:00,ripley_pe,laptops,2004366632231,HP,LAPTOP HP 15-FD0277LA INTEL CORE I7 16GB RAM 1TB SSD 15.6”,3199.0,3299.0,940.58,2026-07-23,3,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-hp-15-fd0277la-intel-core-i7-16gb-ram-1tb-ssd-156-2004366632231p
prod_20260723_01,2026-07-23T15:42:12.669836+00:00,ripley_pe,laptops,2004358671798,HP,"LAPTOP HP 15-FD0263LA INTE CORE I5 16GB RAM 1TB SSD 15.6""",2899.0,3299.0,852.37,2026-07-23,12,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-hp-15-fd0263la-inte-core-i5-16gb-ram-1tb-ssd-156-2004358671798p
prod_20260723_01,2026-07-23T15:42:12.671113+00:00,ripley_pe,laptops,20001365863,APPLE,MACBOOK NEO 13 CHIP A18 PRO 8GB RAM 512B SSD TOUCH ID TECLADO INGLES - INDIGO,3699.0,4399.0,1087.59,2026-07-23,16,PEN,,,Ripley PE,https://simple.ripley.com.pe/macbook-neo-13-chip-a18-pro-8gb-ram-512b-ssd-touch-id-teclado-ingles-indigo-pmp20001365863
prod_20260723_01,2026-07-23T15:42:12.672096+00:00,ripley_pe,laptops,2004372755764,ASUS,LAPTOP ASUS ZENBOOK TOUCH UX3405CA-QL574W INTEL CORE ULTRA 7 16GB RAM 1TB SSD 14”,4799.0,5299.0,1411.01,2026-07-23,9,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-asus-zenbook-touch-ux3405ca-ql574w-intel-core-ultra-7-16gb-ram-1tb-ssd-14-2004372755764p
prod_20260723_01,2026-07-23T15:42:12.672096+00:00,ripley_pe,laptops,20001491677,HP,HP PROBOOK 440 G8 I5 11VA 16GB RAM 256GB SSD IPS REACONDICIONADA 1 AÑO GARANTÍA + COOLER,1649.0,2690.0,484.84,2026-07-23,39,PEN,,,Ripley PE,https://simple.ripley.com.pe/hp-probook-440-g8-i5-11va-16gb-ram-256gb-ssd-ips-reacondicionada-1-ano-garantia-cooler-pmp20001491677
prod_20260723_01,2026-07-23T15:42:12.674094+00:00,ripley_pe,laptops,2004367411514,LENOVO,LAPTOP LENOVO LEGION 5 AMD RYZEN 7 32GB RAM 1TB SSD 15.1” OLED RTX 5070,8199.0,8699.0,2410.69,2026-07-23,6,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-legion-5-amd-ryzen-7-32gb-ram-1tb-ssd-151-oled-rtx-5070-2004367411514p
prod_20260723_01,2026-07-23T15:42:12.675098+00:00,ripley_pe,laptops,20001530893,LENOVO,LAPTOP LENOVO IDEAPAD SLIM 3 15IRH10 INTEL CORE I7 13620H 16GB RAM 1TB SSD 15.3 WUXGA IPS FREEDOS,3099.0,3899.0,911.18,2026-07-23,21,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3-15irh10-intel-core-i7-13620h-16gb-ram-1tb-ssd-153-wuxga-ips-freedos-pmp20001530893
prod_20260723_01,2026-07-23T15:42:17.013322+00:00,ripley_pe,laptops,2004372742030,ASUS,LAPTOP ASUS ROG STRIX G16 G615JMR-RV165W INTEL CORE 7 16GB RAM 512GB SSD RTX 5060 16”,6999.0,9099.0,2057.86,2026-07-23,23,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-asus-rog-strix-g16-g615jmr-rv165w-intel-core-7-16gb-ram-512gb-ssd-rtx-5060-16-2004372742030p
prod_20260723_01,2026-07-23T15:42:17.013322+00:00,ripley_pe,laptops,20001455393,HP,LAPTOP HP 250R G10 INTEL CORE 5 120U 16GB RAM 512 SSD M.2 15.6 LCD HD FREEDOS,2299.0,2879.0,675.96,2026-07-23,20,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-hp-250r-g10-intel-core-5-120u-16gb-ram-512-ssd-m2-156-lcd-hd-freedos-pmp20001455393
prod_20260723_01,2026-07-23T15:42:17.014321+00:00,ripley_pe,laptops,20000106848,LENOVO,"LAPTOP LENOVO IDEAPAD INTEL CORE I3-1115 8GB RAM 128GB 14"" W. 11, FULL HD GRIS PLATINO",1599.0,2319.0,470.14,2026-07-23,31,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-ideapad-intel-core-i3-1115-8gb-ram-128gb-14-w-11-full-hd-gris-platino-pmp20000106848
prod_20260723_01,2026-07-23T15:42:17.014321+00:00,ripley_pe,laptops,2004373830699,ASUS,LAPTOP ASUS FX608JMI-TU401W INTEL CORE I7 16GB RAM 512GB SSD 16”,6899.0,9599.0,2028.46,2026-07-23,28,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-asus-fx608jmi-tu401w-intel-core-i7-16gb-ram-512gb-ssd-16-2004373830699p
prod_20260723_01,2026-07-23T15:42:17.017322+00:00,ripley_pe,laptops,20000842964,APPLE,MACBOOK AIR 13' APPLE CHIP M1 256GB SSD 8GB,3386.0,3657.0,995.56,2026-07-23,7,PEN,,,Ripley PE,https://simple.ripley.com.pe/macbook-air-13-apple-chip-m1-256gb-ssd-8gb-pmp20000842964
prod_20260723_01,2026-07-23T15:42:17.017322+00:00,ripley_pe,laptops,20000106847,LENOVO,"LAPTOP LENOVO CHROMEBOOK 4GB RAM 64GB EMMC PANTALLA TOUCH 14"" CHROMEBOOK, FHD, MEDIATEK KOMPANIO 520 8 NÚCLEOS, CHROME OS",1089.0,1639.0,320.19,2026-07-23,34,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-chromebook-4gb-ram-64gb-emmc-pantalla-touch-14-chromebook-fhd-mediatek-kompanio-520-8-nucleos-chrome-os-pmp20000106847
prod_20260723_01,2026-07-23T15:42:17.018321+00:00,ripley_pe,laptops,20001280441,HP,LAPTOP REACONDICIONADA HP 640 G8 CORE I5 11VA 16GB RAM 512GB SSD,1850.0,,543.94,2026-07-23,,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-reacondicionada-hp-640-g8-core-i5-11va-16gb-ram-512gb-ssd-pmp20001280441
prod_20260723_01,2026-07-23T15:42:17.018321+00:00,ripley_pe,laptops,20001517482,HP,LAPTOP REACONDICIONADA HP ELITEBOOK 840 G8 CI5 11VA 16GB RAM 512GB SSD PLATA,1980.0,,582.16,2026-07-23,,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-reacondicionada-hp-elitebook-840-g8-ci5-11va-16gb-ram-512gb-ssd-plata-pmp20001517482
prod_20260723_01,2026-07-23T15:42:17.019494+00:00,ripley_pe,laptops,20001321156,SAMSUNG,LAPTOP SAMSUNG GALAXY CHROMEBOOK GO 14' INTEL CELERON N4500 4GB RAM 64GB - TECLADO INGLÉS | PLATA,999.0,1499.0,293.73,2026-07-23,33,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-samsung-galaxy-chromebook-go-14-intel-celeron-n4500-4gb-ram-64gb-teclado-ingles-plata-pmp20001321156
prod_20260723_01,2026-07-23T15:42:17.020636+00:00,ripley_pe,laptops,20000106860,HP,"LAPTOP HP INTEL QUAD-CORE N4120 8GB RAM 64GB EMMC + 128GB MICRO SD 14"" ULTRALIGERA, HDMI, WIFI, USB-A Y C, WIN 11 S",1199.0,1799.0,352.53,2026-07-23,33,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-hp-intel-quad-core-n4120-8gb-ram-64gb-emmc-128gb-micro-sd-14-ultraligera-hdmi-wifi-usb-a-y-c-win-11-s-pmp20000106860
prod_20260723_01,2026-07-23T15:42:17.020636+00:00,ripley_pe,laptops,20001011513,LENOVO,LAPTOP LENOVO IDEAPAD 5 2-IN-1 14AHP9 14' TACTIL/ RYZEN 7-8845HS/ 16GB RAM/ 512GB SSD/ 007QLM,3799.0,5399.0,1116.99,2026-07-23,30,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-lenovo-ideapad-5-2-in-1-14ahp9-14-tactil-ryzen-7-8845hs-16gb-ram-512gb-ssd-007qlm-pmp20001011513
prod_20260723_01,2026-07-23T15:42:17.021633+00:00,ripley_pe,laptops,2004369345480,ACER,LAPTOP ACER ASPIRE LITE Intel® Core™ i7 16GB RAM 512GB SSD 15.6”,2699.0,2999.0,793.57,2026-07-23,10,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-acer-aspire-lite-intel-core-i7-16gb-ram-512gb-ssd-156-2004369345480p
prod_20260723_01,2026-07-23T15:42:17.022633+00:00,ripley_pe,laptops,20001280818,HP,LAPTOP VICTUS 15 RYZEN 5 7535HS HP 15.6' 512GB SSD PCIE 16GB RAM W11 - TECLADO INGLÉS | PLATEADO,4299.0,6449.0,1264.0,2026-07-23,33,PEN,,,Ripley PE,https://simple.ripley.com.pe/laptop-victus-15-ryzen-5-7535hs-hp-156-512gb-ssd-pcie-16gb-ram-w11-teclado-ingles-plateado-pmp20001280818
